id,category_id,category_name,block_number,block_text,question_code,question_number,question_text,check_box,max_select,option_select,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,version
129,3,Communication,3,Support,3_14,14,Do you yell at your children at home?,FALSE,1,A,3_14_A,A. Often,A. Yelling often comes from being overwhelmed — not from a lack of love.,"The risk of yelling increases when you're Hungry, Angry, Lonely, or Tired (HALT) or under time pressure (like school mornings). It can also replay how you were spoken to as a child.
Try:
 Silent Hug: A quick, wordless 10-second hug can lower heart rates for both of you.
Alien Language Venting: Use playful words for anger: “Mommy’s like a volcano today!”
 Three-Part Apology:
“I raised my voice.” (fact)
“That probably felt scary.” (impact)
“Next time I’ll go take a breath first.” (repair plan)
If you've yelled, don’t spiral into guilt. Children don’t need perfect parents — just parents who are willing to grow.",,,
130,3,Communication,3,Support,3_14,14,Do you yell at your children at home?,FALSE,1,B,3_14_B,B. Rare,B. It happens sometimes — and how you handle it matters more than whether it happens at all.,"The risk of yelling increases when you're Hungry, Angry, Lonely, or Tired (HALT) or under time pressure (like school mornings). It can also replay how you were spoken to as a child.
Try:
 Silent Hug: A quick, wordless 10-second hug can lower heart rates for both of you.
Alien Language Venting: Use playful words for anger: “Mommy’s like a volcano today!”
 Three-Part Apology:
“I raised my voice.” (fact)
“That probably felt scary.” (impact)
“Next time I’ll go take a breath first.” (repair plan)
If you've yelled, don’t spiral into guilt. Children don’t need perfect parents — just parents who are willing to grow.",,,
131,3,Communication,3,Support,3_14,14,Do you yell at your children at home?,FALSE,1,C,3_14_C,C. Never,C. You model calm emotional expression — that’s a quiet gift that shapes lifelong communication.,"Keep going. If you’ve found ways to stay grounded, name them for your child: “I take deep breaths when I get frustrated.” That makes emotional regulation something they can learn, too.",,,
132,3,Communication,4,Trust,3_15,15,"What if the reason they lie… is what we’re not ready to hear?

Does your teen lie to you?",FALSE,1,A,3_15_A,A. Yes,A. It can feel unsettling to realize your teen isn’t always honest.,Teens often hide things to avoid conflict or protect themselves. Staying calm when they do open up makes honesty feel safer.,,,1
133,3,Communication,4,Trust,3_15,15,Does your teen lie to you?,FALSE,1,B,3_15_B,B. No,B. It’s great that you feel your teen can be open with you.,Keep building that trust with nonjudgmental listening — it keeps the door open as life gets more complicated.,,,1
134,3,Communication,4,Trust,3_15,15,Does your teen lie to you?,FALSE,1,C,3_15_C,C. Not sure,C. It’s hard to know for sure what teens share or keep private.,"Regular, low-pressure conversations about everyday things make it easier for teens to bring you the serious stuff, too.",,,
135,3,Communication,4,Trust,3_16,16,How often do you think they lie?,FALSE,1,A,3_16_A,A. Often,"A. Thinking ‘often’ can feel worrying, especially when you want to help","Teens lie less when they expect calm reactions, problem-solving, and privacy where appropriate.",,,1
136,3,Communication,4,Trust,3_16,16,How often do you think they lie?,FALSE,1,B,3_16_B,B. Rare,B. It’s encouraging to feel your teen shares most things with you.,Staying open and approachable helps honesty stay part of your relationship.,,,1
137,3,Communication,4,Trust,3_16,16,How often do you think they lie?,FALSE,1,C,3_16_C,C. Never,C. It’s reassuring to believe your teen tells you the truth.,Staying open and approachable helps honesty stay part of your relationship.,,,1
138,3,Communication,4,Trust,3_16,16,How often do you think they lie?,FALSE,1,D,3_16_D,D. Not sure,D. Many parents wonder what they don’t hear about — you’re not alone.,"Sometimes teens share more when parents ask curious, non-judgmental questions instead of yes-or-no ones.",,,
139,3,Communication,4,Trust,3_17,17,What do you think your teen is usually hiding when they lie?,TRUE,10,A,3_17_A,A. 🟧 Bad grades or school trouble,A. Your teen may be hiding mistakes because they feel ashamed — or worry you’ll be disappointed.,"Respond with calm, not collapse — mistakes need safety to be shared.

A calm reaction doesn’t mean no consequences — it just means you’re making space for honesty to grow. Try: “Thanks for telling me. We’ll figure it out together.”",,,
140,3,Communication,4,Trust,3_17,17,What do you think your teen is usually hiding when they lie?,TRUE,10,B,3_17_B,B. 🟧 Parties / drinking / vaping,B. You’re right to be concerned — these risks are real. But secrecy grows when fear outweighs trust.,"Curiosity builds trust — judgment builds silence.

Ask questions without cornering: “What do your friends think about vaping?” or “What happens at parties these days?” Curiosity invites openness.",,,
141,3,Communication,4,Trust,3_17,17,What do you think your teen is usually hiding when they lie?,TRUE,10,C,3_17_C,"C. 🟧 Sexual behavior or related risks (e.g., pregnancy, STIs, crossing boundaries)",C. This topic is hard — but silence or anger won’t protect them. Openness does.,"Openness protects — even when it’s uncomfortable.

You can set boundaries and be a safe voice. Say: “You can talk to me about anything — even if it’s awkward. I’d rather you ask than feel alone.” ",,,
142,3,Communication,4,Trust,3_17,17,What do you think your teen is usually hiding when they lie?,TRUE,10,D,3_17_D,D. 🟦 Friend issues,D. Teens often hide social pain — especially if they think it sounds small or dramatic.,"Friend trouble feels huge — especially when it’s hidden.

Try a soft prompt like: “Is anything off with your friends lately?” Even if they say no, they’ll remember you noticed.",,,
143,3,Communication,4,Trust,3_17,17,What do you think your teen is usually hiding when they lie?,TRUE,10,E,3_17_E,E. 🟦  Romantic relationships or crushes,"E. Your teen might not be hiding anything bad — just something personal, exciting, or confusing.","Don’t panic — calm openness keeps the door open.

You don’t have to ask for details. Just make it known you won’t freak out. Try: “If you ever want to talk about dating, I’m here — no pressure.”",,,
144,3,Communication,4,Trust,3_17,17,What do you think your teen is usually hiding when they lie?,TRUE,10,F,3_17_F,"F. 🟦 Feelings (sadness, stress, anger)",F. Teens often think they’ll be dismissed or misunderstood if they open up emotionally.,"You don’t need the right words — just steady presence.

The best gift is presence. Try: “You don’t have to explain — I’m just here if you want to sit or talk.”",,,
145,3,Communication,4,Trust,3_17,17,What do you think your teen is usually hiding when they lie?,TRUE,10,G,3_17_G,G. 🟦 Just wanting privacy,G. Wanting space doesn’t mean something’s wrong — it means they’re growing.,"Respecting space strengthens connection.

Respecting boundaries builds trust. You can still stay gently engaged: “I won’t push, but I’m always around if you need me.”",,,
146,3,Communication,4,Trust,3_17,17,What do you think your teen is usually hiding when they lie?,TRUE,10,OTHER,3_17_OTHER,Other,,,,,
147,3,Communication,4,Trust,3_18,18,Why do you think teens might lie? (Choose all that apply),TRUE,10,A,3_18_A,A. They want to handle things alone,D. It’s natural for teens to want independence as they grow.,Remind them you respect their privacy but are here if things get too heavy.,,,1
148,3,Communication,4,Trust,3_18,18,Why do you think teens might lie? (Choose all that apply),TRUE,10,B,3_18_B,B. They don’t want to upset me,"C. Many teens protect parents from stress, even when they need help.",Let them know you can handle their feelings — and theirs won’t make you break.,,,1
149,3,Communication,4,Trust,3_18,18,Why do you think teens might lie? (Choose all that apply),TRUE,10,C,3_18_C,C. They think I wouldn’t understand,B. It makes sense — sometimes their world feels very different from ours.,"Asking curious, open-ended questions helps teens feel understood instead of judged.",,,1
150,3,Communication,4,Trust,3_18,18,Why do you think teens might lie? (Choose all that apply),TRUE,10,D,3_18_D,D. They fear my reaction.,A. It can be hard to realize your reaction might make them hold back.,Teens open up more when they see calm listening before advice or consequences.,,,1
151,3,Communication,4,Trust,3_18,18,Why do you think teens might lie? (Choose all that apply),TRUE,10,OTHER,3_18_OTHER,Other,,,,,1
152,3,Communication,4,Trust,3_19,19," If they told you the truth, would you know how to help them?",FALSE,1,A,3_19_A,A. Yes for the most of the time.,A. It’s great to feel confident about guiding your teen.,"Even with confidence, listening first helps you understand what they need most.",,,1
153,3,Communication,4,Trust,3_19,19," If they told you the truth, would you know how to help them?",FALSE,1,B,3_19_B,B. No for the most of the time.,B. It’s okay not to have all the answers — many parents feel the same way.,You don’t have to fix everything alone. Sometimes helping means finding the right support together.,,,1
154,3,Communication,4,Trust,3_19,19," If they told you the truth, would you know how to help them?",FALSE,1,OTHER,3_19_OTHER,Other,,,,,1
155,4,Mental Health,1,Talking About Mental Health,4_1,1,Does your child actively talk to you about psychological stress?,FALSE,1,A,4_1_A,A. Often,A. You have established a high level of trust with your child.,Continue to be open and make sure they know your acceptance is unconditional.,,,
156,4,Mental Health,1,Talking About Mental Health,4_1,1,Does your child actively talk to you about psychological stress?,FALSE,1,B,4_1_B,B. Rarely,B. At least. your child is willing to confide in you in certain situations.,Increase your sense of security through daily small conversations and gradually extend the depth and frequency of communication.,,,
157,4,Mental Health,1,Talking About Mental Health,4_1,1,Does your child actively talk to you about psychological stress?,FALSE,1,C,4_1_C,C. Never,C. It's not uncommon for you to face communication barriers. You may also believe that talking about it fuels their emotions and that their feelings become reality.,Recall how you handled your emotions as a child and write down what you most wish your parents would have said. Try using indirect methods (such as shared activities) to break the silence before gradually transitioning to sensitive topics.,,,
158,4,Mental Health,1,Talking About Mental Health,4_1,1,Does your child actively talk to you about psychological stress?,FALSE,1,OTHER,4_1_OTHER,Other,,,,,
159,4,Mental Health,1,Talking About Mental Health,4_2,2,"When it comes to communicating about mental health, which approach do you lean towards?",FALSE,1,A,4_2_A,A. Completely open,A. You believe transparency builds trust and helps reduce stigma.,"Keep openness balanced—share honestly, but also respect your child’s need for privacy.",,,
160,4,Mental Health,1,Talking About Mental Health,4_2,2,"When it comes to communicating about mental health, which approach do you lean towards?",FALSE,1,B,4_2_B,B. Selective sharing,"B. You open up step by step, testing comfort levels before going deeper.","This gradual approach can be reassuring. Over time, gently expand the scope so mental health feels like a normal topic.",,,
161,4,Mental Health,1,Talking About Mental Health,4_2,2,"When it comes to communicating about mental health, which approach do you lean towards?",FALSE,1,C,4_2_C,C. More reserved,C. Your hesitancy may reflect cultural values or personal experiences.,"Begin with small, everyday stressors—like school pressure or sleep—before moving into heavier issues. Small steps can still build trust.",,,
162,4,Mental Health,1,Talking About Mental Health,4_2,2,"When it comes to communicating about mental health, which approach do you lean towards?",FALSE,1,D,4_2_D,D. Wait until my child brings it up,D. You want to respect your child’s pace and avoid pushing before they’re ready.,"Staying open and approachable is key. Even if you wait, subtle check-ins—“How are you really doing?”—can signal that the door is open.",,,
163,4,Mental Health,1,Talking About Mental Health,4_2,2,"When it comes to communicating about mental health, which approach do you lean towards?",FALSE,1,OTHER,4_2_OTHER,Other,,,,,
164,4,Mental Health,1,Talking About Mental Health,4_3,3,What do you do when your child refuses to communicate?,FALSE,1,A,4_3_A,A. Wait until they are ready,A. You respect your child's rhythm.,"Consistent presence matters. Keep up gentle daily contact—like a shared walk or even quiet moments together. Silence, when paired with warmth, can itself be a powerful form of communication. when it carries unspoken understanding.",,,
165,4,Mental Health,1,Talking About Mental Health,4_3,3,What do you do when your child refuses to communicate?,FALSE,1,B,4_3_B,B. Try a different approach,B. You are flexible in your approach to your children.,"Shift to low-pressure moments—talk while walking, cooking, or watching something side by side. Sometimes connection grows more in shared activities than in direct questioning.",,,
166,4,Mental Health,1,Talking About Mental Health,4_3,3,What do you do when your child refuses to communicate?,FALSE,1,C,4_3_C,C. Ask them to communicate directly,C. You want to resolve the issue as quickly as possible.,"Use gentle language to show care rather than control. Instead of “You have to talk now,” try “I can see you don’t feel like talking right now. Can we try again in 15 minutes?” Meanwhile, model calmness with simple activities like reading or tidying up.",,,
167,4,Mental Health,1,Talking About Mental Health,4_3,3,What do you do when your child refuses to communicate?,FALSE,1,D,4_3_D,D. Involve another trusted person,D. You recognize that sometimes children open up more easily to others.,"A supportive adult—like a relative, teacher, or counselor—can sometimes bridge the gap. Framing it as teamwork (“You don’t have to go through this alone—let’s bring in someone you trust”) shows care without giving up your role as a steady presence.",,,
168,4,Mental Health,1,Talking About Mental Health,4_4,4,"If your child showed signs of depression, how would you respond?",TRUE,10,A,4_4_A,A. Seek professional help immediately,A. This shows that you prioritize your child’s mental health and act quickly when concerned.,"Keep contact information for a psychologist, pediatrician, or crisis hotline readily available. Acting quickly ensures safety and shows your child that help is normal and accessible.",,,
169,4,Mental Health,1,Talking About Mental Health,4_4,4,"If your child showed signs of depression, how would you respond?",TRUE,10,B,4_4_B,B. Observe at home first,B. This shows that you want to understand the situation yourself before taking further steps.,"Set a clear observation period (e.g., one to two weeks). If there’s no improvement—or if symptoms worsen—seek professional help right away. Trusting your instincts while setting limits can protect your child.",,,
170,4,Mental Health,1,Talking About Mental Health,4_4,4,"If your child showed signs of depression, how would you respond?",TRUE,10,C,4_4_C,C. Have a deep conversation with your child,C. This shows that you value the power of emotional support and listening.,"Create a safe space—avoid judgment or premature solutions. Let your child express themselves fully, then gently share that professional help is an option if needed.",,,
171,4,Mental Health,1,Talking About Mental Health,4_4,4,"If your child showed signs of depression, how would you respond?",TRUE,10,OTHER,4_4_OTHER,Other,,,,,
172,5,Love,1,Love Advice,5_1,1,"How would you feel before your child’s first date?
",FALSE,1,A,5_1_A,A. I’m worried about their safety. I just want them to come home okay.,A. Your protective instincts are on high alert. It’s not about control—it’s about love in its most physical form.,"Instead of just saying “be careful,” share what safety feels like—respect, boundaries, knowing they can leave or call you any time.
And if you’ve already talked about these things, trust that preparation. Let your calm join them on that date.",,,1
173,5,Love,1,Love Advice,5_1,1,How would you feel before your child’s first date?,FALSE,1,B,5_1_B,B. I’m worried they’ll mess it up—say the wrong thing or feel rejected.,B. You know dating is awkward and full of emotional potholes. You just want them to be okay with being imperfect.,"Let them know it’s okay to stumble. Their worth isn’t in how well it goes—but how they treat themselves and others through it.
And if you’ve helped them build self-trust, remind yourself: that work travels with them.",,,1
174,5,Love,1,Love Advice,5_1,1,How would you feel before your child’s first date?,FALSE,1,C,5_1_C,C. We’ve talked about it. I trust them—they’re prepared.,"C. You may be still nervous, but there’s pride beneath it. You’ve planted seeds—and now you’re watching them grow.","Even if they don’t get everything right, they’ll carry your voice with them. Keep showing trust. That alone teaches them how to trust themselves.",,,1
175,5,Love,1,Love Advice,5_1,1,How would you feel before your child’s first date?,FALSE,1,D,5_1_D,D. We do not allow our child to date in high school. ,"D. Your family has chosen a different path. That comes from care, even if it feels strict.","Share with your child the “why” behind this choice, so they know it’s rooted in love, not fear. And when the time comes, your openness will help them navigate dating with more understanding.",,,
176,5,Love,1,Love Advice,5_1,1,How would you feel before your child’s first date?,FALSE,1,OTHER,5_1_OTHER,Other,,,,,1
177,5,Love,1,Love Advice,5_2,2,How would you feel when your child is falling in love for the first time?,FALSE,1,A,5_2_A,"A. I’m scared of losing them—like they used to be mine, and now someone else will get all their attention.",A. First love can feel like a shift in the family orbit. Part of you knows it’s natural—part of you just misses being the center.,"It’s okay to grieve a little while they grow. Stay close, not by pulling them back—but by staying open while they move forward.",Love Belief,,1
178,5,Love,1,Love Advice,5_2,2,How would you feel when your child is falling in love for the first time?,FALSE,1,B,5_2_B,B. I worry they’ll get their heart broken—and I won’t be able to protect them.,B. You know love is beautiful—but also brutal. And your deepest fear isn’t them falling in love—it’s watching them fall apart.,"Your comfort matters, but your listening matters more. Be the safe place they can return to when it ends—even if they don’t want advice.",Love Belief,,1
179,5,Love,1,Love Advice,5_2,2,How would you feel when your child is falling in love for the first time?,FALSE,1,C,5_2_C,"C. I worry about the serious stuff—pregnancy, pressure, pain they can’t take back.",C. You’re not trying to shame them—you just know how fast emotional closeness can turn into physical consequences.,"They need information, not fear. Speak early, speak calmly, and remind them: safety isn’t about control—it’s about care, consent, and confidence.",Love Belief,,1
180,5,Love,1,Love Advice,5_2,2,How would you feel when your child is falling in love for the first time?,FALSE,1,D,5_2_D,D. They should wait until they are in college. ,D. You’re giving them permission to feel it fully—but also to stay rooted in their worth. You’re not asking them to be cautious—you’re asking them to be conscious.,"First love can feel overwhelming, but they still get to carry themselves with care. Teach them the difference between being swept away—and choosing to stay anchored. That’s the love you want for them: real, respectful, and deeply mutual.",,,
181,5,Love,1,Love Advice,5_2,2,How would you feel when your child is falling in love for the first time?,FALSE,1,E,5_2_E,E. I am so happy for them. ,"E. You’re celebrating this milestone with joy and pride. Your happiness tells your child that love can be a source of support, not secrecy.","Keep showing that joy. Ask them about their feelings, listen with interest, and let them know you’re glad to be part of their journey. Your openness will make it easier for them to share with you again.",,,
182,5,Love,1,Love Advice,5_2,2,How would you feel when your child is falling in love for the first time?,FALSE,1,OTHER,5_2_OTHER,Other,,,,,1
183,5,Love,1,Love Advice,5_3,3,"If your child was ghosted, what would you want them to know about their worth and how to move forward?
",TRUE,10,A,5_3_A,A. I’d be worried. I might even reach out to the other person—or their parents—to ask what happened.,"A. The instinct to protect kicks in fast. When your child is hurt and confused, you want answers—even if it’s not your place to ask.",Sometimes silence makes parents feel powerless. But chasing the ghost might not bring closure—it might just shift the confusion. Sit with your child’s emotions first.,Emotional Safety,,1
184,5,Love,1,Love Advice,5_3,3,"If your child was ghosted, what would you want them to know about their worth and how to move forward?",TRUE,10,B,5_3_B,B. I’d tell my child to forget them. There are plenty of other good people out there.,"B. You want to help them move on and see the bigger picture. But even with good people around, this one still stings.","It’s okay to believe they’ll love again—but first, make space for this loss. They don’t need a quick replacement. They need a moment to feel.",Emotional Safety,,1
185,5,Love,1,Love Advice,5_3,3,"If your child was ghosted, what would you want them to know about their worth and how to move forward?",TRUE,10,C,5_3_C,"C. I'd listen their feelings then I’d remind them this isn’t about their worth—just about the other person’s limits. It’s okay to feel rejected, but I’d want them to know that love without respect isn’t love at all.","C. You’re offering them clarity, compassion, and a path forward. You’re helping them feel the hurt—but not become it.","They’re allowed to feel confused or angry—but you’d want them to walk away with their dignity intact. Let the hurt pass, and then remind them: people who disappear like that weren’t meant to stay. You’d help them rebuild trust in themselves.",Emotional Safety,,1
186,5,Love,1,Love Advice,5_3,3,"If your child was ghosted, what would you want them to know about their worth and how to move forward?",TRUE,10,D,5_3_D,"D. I'd say, see, you should have waited. ",D. Fear of heartbreak can make you want to shield them with rules. But saying “I told you so” adds weight instead of lifting it.,"Try shifting from warning to warmth. Share that your caution came from love, and now your support can help them heal. That change keeps connection open instead of closing it.",,,
187,5,Love,1,Love Advice,5_3,3,"If your child was ghosted, what would you want them to know about their worth and how to move forward?",TRUE,10,OTHER,5_3_OTHER,Other,,,,,1
188,5,Love,1,Love Advice,5_4,4,"What would you say to your child if they were heartbroken and didn’t feel seen or valued anymore?
(Pick all that make your heart do the thing 💘)",TRUE,10,A,5_4_A,"A. I’d want to fix it. I’d probably say too much, too fast, trying to make the pain go away.","A. When your child hurts, your instincts go into overdrive. But fast comfort can sometimes land as pressure.",It’s okay to want to fix—but slow presence speaks louder. Try pausing before problem-solving. They’ll feel more seen if you wait with them in the ache.,,,1
189,5,Love,1,Love Advice,5_4,4,What would you say to your child if they were heartbroken and didn’t feel seen or valued anymore?,TRUE,10,B,5_4_B, B. I’d tell them the other person didn’t deserve them—and try to lift their confidence fast.,B. You want to remind them they’re valuable. But sometimes they can’t hear that until they’ve cried it out.,Affirm them—but match their emotional speed. Sometimes “you deserve better” lands best after “this hurts.”,,,1
190,5,Love,1,Love Advice,5_4,4,What would you say to your child if they were heartbroken and didn’t feel seen or valued anymore?,TRUE,10,C,5_4_C,C. I’d want to remind them of everything good about themselves—but I’d worry they wouldn’t believe me.,"C. You know your words are true—but when your child is hurting, they may not be ready to accept them.",Say it anyway. Gently. Repeatedly. You’re not convincing them—you’re holding up a mirror until they’re ready to see again.,,,1
191,5,Love,1,Love Advice,5_4,4,What would you say to your child if they were heartbroken and didn’t feel seen or valued anymore?,TRUE,10,D,5_4_D,"D. I’d stay present. I’d hold them, say little, and wait. Inside, I’d be furious, like all parents—but I’d use that fire to help them build and rebuild their character.","D. You’re not trying to erase their pain. You’re standing with them in it, holding space for who they are—and who they’re becoming.",This pain doesn’t define them. But your response might. Be the steady mirror they need to remember their worth. The fire you feel is love—and love teaches best when it listens first.,,,1
192,5,Love,1,Love Advice,5_4,4,What would you say to your child if they were heartbroken and didn’t feel seen or valued anymore?,TRUE,10,E,5_4_E,E. I'd say there are plenty good people in college. Just study hard to get into a good college. ,,,,,
193,5,Love,1,Love Advice,5_4,4,What would you say to your child if they were heartbroken and didn’t feel seen or valued anymore?,TRUE,10,OTHER,5_4_OTHER,Other,,,,,1
194,6,Friends,1,Friend Circle,6_1,1,"Friendships can be a lifeline — or feel painfully absent.
Does your child have friends?",FALSE,1,A,6_1_A,A. Multiple friends — they seem socially connected.,,,,,
195,6,Friends,1,Friend Circle,6_1,1,Does your child have friends?,FALSE,1,B,6_1_B,B. One close friend — steady but small circle.,,,,,
196,6,Friends,1,Friend Circle,6_1,1,Does your child have friends?,FALSE,1,C,6_1_C,C. Not really — they don’t seem to have steady friendships.,,,,,
197,6,Friends,1,Friend Circle,6_1,1,Does your child have friends?,FALSE,1,D,6_1_D,D. I don't really know.,,,,,
198,6,Friends,1,Friend Circle,6_1,1,Does your child have friends?,FALSE,1,OTHER,6_1_OTHER,Other,,,,,
199,6,Friends,1,Friend Circle,6_2,2,"Lunchtime can say a lot about belonging — and even shape a child’s mood or mental health.
Who does your child usually sit with at school lunch?",FALSE,1,A,6_2_A,A. A steady group of kids.,,,,,
200,6,Friends,1,Friend Circle,6_2,2,Who does your child usually sit with at school lunch?,FALSE,1,B,6_2_B,B. One stable friend.,,,,,
201,6,Friends,1,Friend Circle,6_2,2,Who does your child usually sit with at school lunch?,FALSE,1,C,6_2_C,C. Alone.,,,,,
202,6,Friends,1,Friend Circle,6_2,2,Who does your child usually sit with at school lunch?,FALSE,1,D,6_2_D,D. I don’t really know.,,,,,
203,6,Friends,1,Friend Circle,6_2,2,Who does your child usually sit with at school lunch?,FALSE,1,OTHER,6_2_OTHER,Other,,,,,
204,6,Friends,1,Friend Circle,6_3,3,"Friends’ parents often give clues about the company kids keep.
Do you know your child’s friends’ parents?",FALSE,1,A,6_3_A,A. Yes — we know each other well.,,,,,
205,6,Friends,1,Friend Circle,6_3,3,Do you know your child’s friends’ parents?,FALSE,1,B,6_3_B,B. Somewhat — I’ve met them but not often.,,,,,
206,6,Friends,1,Friend Circle,6_3,3,Do you know your child’s friends’ parents?,FALSE,1,C,6_3_C,C. No — I don’t know them.,,,,,
207,6,Friends,1,Friend Circle,6_3,3,Do you know your child’s friends’ parents?,FALSE,1,OTHER,6_3_OTHER,Other,,,,,
208,6,Friends,1,Friend Circle,6_4,4,"Hanging out can mean many things — from studying or movies to mischief.
Do you know what your child does when they hang out with friends?",FALSE,1,A,6_4_A,A. Yes — I know where they are and what they’re doing.,,,,,
209,6,Friends,1,Friend Circle,6_4,4,Do you know what your child does when they hang out with friends?,FALSE,1,B,6_4_B,B. Somewhat — I have a general idea but not the details.,,,,,
210,6,Friends,1,Friend Circle,6_4,4,Do you know what your child does when they hang out with friends?,FALSE,1,C,6_4_C,C. No — I usually don’t know.,,,,,
211,6,Friends,1,Friend Circle,6_4,4,Do you know what your child does when they hang out with friends?,FALSE,1,OTHER,6_4_OTHER,Other,,,,,
212,6,Friends,1,Friend Circle,6_5,5,"Being left out stings, whether you’re 14 or 40.
If your child is left out of a party, what would you do?",FALSE,1,A,6_5_A,A. Talk to my child about how they feel.,A. You want to open the door and show them their feelings matter.,"Listening first helps them feel less alone. Even if you can’t fix the exclusion, your presence eases the sting.",,,
213,6,Friends,1,Friend Circle,6_5,5,"If your child is left out of a party, what would you do?",FALSE,1,B,6_5_B,B. Reach out to the friends or their parents.,B. Your instinct is to protect and repair.,"Sometimes that helps, but sometimes it can backfire. Before stepping in, check what your child wants — so they don’t feel even more singled out.",,,
214,6,Friends,1,Friend Circle,6_5,5,"If your child is left out of a party, what would you do?",FALSE,1,C,6_5_C,C. Encourage my child to focus on other friends or activities.,C. You’re trying to help them see that one party isn’t everything.,"That perspective is valuable, but make sure to sit with their hurt first. Skipping straight to “move on” can feel dismissive.",,,
215,6,Friends,1,Friend Circle,6_5,5,"If your child is left out of a party, what would you do?",FALSE,1,D,6_5_D,D. Not do anything — let it pass.,D. You believe kids learn resilience by facing disappointments.,"Sometimes giving space works, but balance it with subtle check-ins. Silence can feel like indifference if they’re really hurting.",,,
216,6,Friends,1,Friend Circle,6_5,5,"If your child is left out of a party, what would you do?",FALSE,1,OTHER,6_5_OTHER,Other,,,,,
217,7,Online Life,1,Screens in the House,7_1,1,"Their phone adds a new dimension to your child’s life.
What does your child use their phone for?",TRUE,10,A,7_1_A,A. Connect with their friends,,,,,
218,7,Online Life,1,Screens in the House,7_1,1,What does your child use their phone for?,TRUE,10,B,7_1_B,B. Video games,,,,,
219,7,Online Life,1,Screens in the House,7_1,1,What does your child use their phone for?,TRUE,10,C,7_1_C,C. Social media,,,,,
220,7,Online Life,1,Screens in the House,7_1,1,What does your child use their phone for?,TRUE,10,D,7_1_D,D. News,,,,,
221,7,Online Life,1,Screens in the House,7_1,1,What does your child use their phone for?,TRUE,10,E,7_1_E,E. AI,,,,,
222,7,Online Life,1,Screens in the House,7_1,1,What does your child use their phone for?,TRUE,10,OTHER,7_1_OTHER,Other,,,,,
223,7,Online Life,1,Screens in the House,7_2,2,Do you find that they talk less with you after getting a phone? ,FALSE,1,A,7_2_A,A. Yes,,,,,
224,7,Online Life,1,Screens in the House,7_2,2,Do you find that they talk less with you after getting a phone? ,FALSE,1,B,7_2_B,B. No,,,,,
225,7,Online Life,1,Screens in the House,7_2,2,Do you find that they talk less with you after getting a phone? ,FALSE,1,C,7_2_C,C. I have not noticed.,,,,,
226,7,Online Life,1,Screens in the House,7_3,3,How do you feel about your child using social media?,FALSE,1,A,7_3_A,A. It helps them connect — I see the positives.,,,,,
227,7,Online Life,1,Screens in the House,7_3,3,How do you feel about your child using social media?,FALSE,1,B,7_3_B,B. I worry about the pressure and comparisons.,,,,,
228,7,Online Life,1,Screens in the House,7_3,3,How do you feel about your child using social media?,FALSE,1,C,7_3_C,C. I don’t allow it yet.,,,,,
229,7,Online Life,1,Screens in the House,7_3,3,How do you feel about your child using social media?,FALSE,1,D,7_3_D,D. I don’t know much about social media myself.,,,,,
230,7,Online Life,1,Screens in the House,7_4,4,How do you respond to your child playing computer or video games?,FALSE,1,A,7_4_A,A. I see it as fun — a normal hobby.,,,,,
231,7,Online Life,1,Screens in the House,7_4,4,How do you respond to your child playing computer or video games?,FALSE,1,B,7_4_B,B. I worry it takes time from school or sleep.,,,,,
232,7,Online Life,1,Screens in the House,7_4,4,How do you respond to your child playing computer or video games?,FALSE,1,C,7_4_C,"C. I don’t understand games, so I get frustrated.",,,,,
233,7,Online Life,1,Screens in the House,7_4,4,How do you respond to your child playing computer or video games?,FALSE,1,D,7_4_D,D. I play or watch with them sometimes.,,,,,
234,7,Online Life,1,Screens in the House,7_5,5,"When we’re on our phones, children often feel our attention shift — and that matters more than the screen itself.
When you’re on your phone or computer, how do you think it affects your child?",FALSE,1,A,7_5_A,A. I’m a good role model — I use it in balance.,A. You’re showing your child that screens can be part of life without taking over.,Keep sharing how you make those choices — like putting the phone down at meals. That makes the lesson even clearer.,,,
235,7,Online Life,1,Screens in the House,7_5,5,"When you’re on your phone or computer, how do you think it affects your child?",FALSE,1,B,7_5_B,"B. I know I’m on screens too much, and they notice.","B. You’re aware, and that honesty matters more than perfection.","Even small changes — leaving the phone in another room, setting limits — show your child you’re willing to practice what you teach.",,,
236,7,Online Life,1,Screens in the House,7_5,5,"When you’re on your phone or computer, how do you think it affects your child?",FALSE,1,C,7_5_C,C. I don’t think it matters — adults and kids use tech differently.,C. You’re drawing a line between grown-up and kid responsibilities.,"Still, kids often watch what we do more than what we say. Even a few mindful moments without screens can speak louder than rules.",,,
237,7,Online Life,1,Screens in the House,7_5,5,"When you’re on your phone or computer, how do you think it affects your child?",FALSE,1,D,7_5_D,D. I’m not sure.,"D. You’re reflecting, and that’s already a step toward awareness.",Try asking your child directly — you may be surprised by their perspective. That conversation itself models openness.,,,
238,8,Parenting,1,Feelings and Expectations,8_1,1,What is your primary feeling about being a parent?,FALSE,1,A,8_1_A,A. Joy,"A. The happiness gained from raising children is unattainable anywhere else. The smiles and joy of a child's milestones are the brain's instinctive reward for the parent-child bond (oxytocin release). This joy requires no ""reason""; it's a natural gift that perpetuates life.","Record one ""micro-moment"" every day to strengthen positive neural circuits. Share this feeling with your child to enhance intimacy.",,,
